Question,Answer,Score
Model that has Partial Least Squares?,Partial Least Squares Generalized Linear Models  (plsRglm),0.9322615440315515
Model that has Two Class Only?,Partial Least Squares Generalized Linear Models  (plsRglm),0.8889355704613762
Model for Classification?,Ordered Logistic or Probit Regression (polr),0.964918069835101
What model Accepts Case Weights?,Ordered Logistic or Probit Regression (polr),0.7271054452437901
Model that has Linear Classifier?,Ordered Logistic or Probit Regression (polr),0.7511907550878814
Model that has Logistic Regression?,Ordered Logistic or Probit Regression (polr),0.9292057767316965
Model that has Ordinal Outcomes?,Ordered Logistic or Probit Regression (polr),0.9129122033674945
Model for Regression?,Projection Pursuit Regression (ppr),0.959323825233608
What model Accepts Case Weights?,Projection Pursuit Regression (ppr),0.8215748252536942
Model that has Feature Extraction?,Projection Pursuit Regression (ppr),0.8745953426347466
Model for Classification?,Patient Rule Induction Method (PRIM),0.9520807265794405
Model that has Patient Rule Induction Method?,Patient Rule Induction Method (PRIM),0.8150368234256439
Rule-Based Model?,Patient Rule Induction Method (PRIM),0.6183062985537453
Model for Classification?,Greedy Prototype Selection (protoclass),0.9777608339820385
Prototype Models?,Greedy Prototype Selection (protoclass),0.6062490746213965
Model for Classification?,Quadratic Discriminant Analysis (qda),0.8449760986836828
Model that has Discriminant Analysis?,Quadratic Discriminant Analysis (qda),0.8541350635066077
Polynomial Model?,Quadratic Discriminant Analysis (qda),0.6694018090856372
Model for Classification?,Robust Quadratic Discriminant Analysis (QdaCov),0.9019052025013662
Model that has Discriminant Analysis?,Robust Quadratic Discriminant Analysis (QdaCov),0.9152718792710242
Polynomial Model?,Robust Quadratic Discriminant Analysis (QdaCov),0.7676874881144661
Model for Regression?,Quantile Random Forest (qrf),0.9539426328160333
Model that has Bagging?,Quantile Random Forest (qrf),0.7992925443772769
Ensemble Model?,Quantile Random Forest (qrf),0.6022809802058227
Model that has Implicit Feature Selection?,Quantile Random Forest (qrf),0.7550881698253614
Model that has Quantile Regression?,Quantile Random Forest (qrf),0.7985444070031457
Model that has Random Forest?,Quantile Random Forest (qrf),0.8718129541999274
Robust Model?,Quantile Random Forest (qrf),0.7809031439228898
Model for Regression?,Quantile Regression Neural Network (qrnn),0.9584560449992993
Model that has Bagging?,Quantile Regression Neural Network (qrnn),0.9311881114731978
Ensemble Model?,Quantile Regression Neural Network (qrnn),0.6779541111557109
Model that has L2 Regularization?,Quantile Regression Neural Network (qrnn),0.9335711677362925
Model that has Neural Network?,Quantile Regression Neural Network (qrnn),0.9491182876315831
Model that has Quantile Regression?,Quantile Regression Neural Network (qrnn),0.8547500966369829
Robust Model?,Quantile Regression Neural Network (qrnn),0.7599036424083883
Model for Classification?,Ensembles of Generalized Linear Models (randomGLM),0.8747939245015197
Model for Regression?,Ensembles of Generalized Linear Models (randomGLM),0.8264857535028168
Model that has Bagging?,Ensembles of Generalized Linear Models (randomGLM),0.8516897770222045
Ensemble Model?,Ensembles of Generalized Linear Models (randomGLM),0.7301861304587163
Generalized Linear Model?,Ensembles of Generalized Linear Models (randomGLM),0.6810883179746458
Model that has Linear Classifier?,Ensembles of Generalized Linear Models (randomGLM),0.933654620070811
Model for Classification?,Random Forest (ranger),0.8416839208413133
Model for Regression?,Random Forest (ranger),0.8387420635957938
What model Accepts Case Weights?,Random Forest (ranger),0.8411613667638562
Model that has Bagging?,Random Forest (ranger),0.9378477453964871
Ensemble Model?,Random Forest (ranger),0.625296579851048
Model that has Implicit Feature Selection?,Random Forest (ranger),0.8853292413295017
Model that has Random Forest?,Random Forest (ranger),0.89350598435932
Model for Classification?,Radial Basis Function Network (rbf),0.9454306440990042
Model for Regression?,Radial Basis Function Network (rbf),0.8011961959167013
Model that has L2 Regularization?,Radial Basis Function Network (rbf),0.8615203482260224
Model that has Neural Network?,Radial Basis Function Network (rbf),0.9447260196871476
Model that has Radial Basis Function?,Radial Basis Function Network (rbf),0.9195192508271488
Model for Classification?,Radial Basis Function Network (rbfDDA),0.979843262740145
Model for Regression?,Radial Basis Function Network (rbfDDA),0.9048336337139303
Model that has L2 Regularization?,Radial Basis Function Network (rbfDDA),0.7902868297118866
Model that has Neural Network?,Radial Basis Function Network (rbfDDA),0.8476912334460203
Model that has Radial Basis Function?,Radial Basis Function Network (rbfDDA),0.7592825269338841
Model for Classification?,Random Forest (Rborist),0.9964717634374316
Model for Regression?,Random Forest (Rborist),0.8991488892699785
Model that has Bagging?,Random Forest (Rborist),0.9034715741570213
Ensemble Model?,Random Forest (Rborist),0.7578837054830374
Model that has Implicit Feature Selection?,Random Forest (Rborist),0.9095485710203094
Model that has Random Forest?,Random Forest (Rborist),0.8801965445985069
Model for Classification?,Regularized Discriminant Analysis (rda),0.8983296888297835
Model that has Discriminant Analysis?,Regularized Discriminant Analysis (rda),0.8152510957327861
Model that has Linear Classifier?,Regularized Discriminant Analysis (rda),0.8028046487765386
Polynomial Model?,Regularized Discriminant Analysis (rda),0.609416387583524
Model that has Regularization?,Regularized Discriminant Analysis (rda),0.8538952375954896
Model for Classification?,Regularized Logistic Regression (regLogistic),0.8497353520216064
Model that has L1 Regularization?,Regularized Logistic Regression (regLogistic),0.8324346395130182
Model that has L2 Regularization?,Regularized Logistic Regression (regLogistic),0.891608547577197
Model that has Linear Classifier?,Regularized Logistic Regression (regLogistic),0.8370414073216835
Model that has Robust Methods?,Regularized Logistic Regression (regLogistic),0.7617606777496733
Model for Regression?,Relaxed Lasso (relaxo),0.8404339455472346
Model that has Implicit Feature Selection?,Relaxed Lasso (relaxo),0.9127828444228661
Model that has L1 Regularization?,Relaxed Lasso (relaxo),0.8461828342712819
Model that has L2 Regularization?,Relaxed Lasso (relaxo),0.7623761432792255
Model that has Linear Regression?,Relaxed Lasso (relaxo),0.9357780664232725
Model for Classification?,Random Forest (rf),0.8311243518433428
Model for Regression?,Random Forest (rf),0.8665517517610262
Model that has Bagging?,Random Forest (rf),0.9343347092891778
Ensemble Model?,Random Forest (rf),0.6406809495051399
Model that has Implicit Feature Selection?,Random Forest (rf),0.925782190906236
Model that has Random Forest?,Random Forest (rf),0.758032932011326
Model for Classification?,Random Ferns (rFerns),0.8963043319720337
Model that has Bagging?,Random Ferns (rFerns),0.8559453700404387
Ensemble Model?,Random Ferns (rFerns),0.6219589410555653
Model that has Implicit Feature Selection?,Random Ferns (rFerns),0.8248748586140348
Model that has Random Forest?,Random Ferns (rFerns),0.9154972678678842
Model for Classification?,Factor-Based Linear Discriminant Analysis (RFlda),0.8530525412596414
Model that has Discriminant Analysis?,Factor-Based Linear Discriminant Analysis (RFlda),0.940556564061269
Model that has Linear Classifier?,Factor-Based Linear Discriminant Analysis (RFlda),0.9490516163047545
Model for Classification?,Random Forest Rule-Based Model (rfRules),0.9520906634472688
Model for Regression?,Random Forest Rule-Based Model (rfRules),0.8091927538262736
Model that has Bagging?,Random Forest Rule-Based Model (rfRules),0.8050124732529575
Ensemble Model?,Random Forest Rule-Based Model (rfRules),0.6682869204549242
Model that has Implicit Feature Selection?,Random Forest Rule-Based Model (rfRules),0.8885032043175651
Model that has Random Forest?,Random Forest Rule-Based Model (rfRules),0.8445376163289147
Rule-Based Model?,Random Forest Rule-Based Model (rfRules),0.7857704123677953
Model for Regression?,Ridge Regression (ridge),0.9040883230204063
Model that has L2 Regularization?,Ridge Regression (ridge),0.7730819703452226
Model that has Linear Regression?,Ridge Regression (ridge),0.7946652189252412
Model for Classification?,Regularized Linear Discriminant Analysis (rlda),0.9166282158570901
Model that has Discriminant Analysis?,Regularized Linear Discriminant Analysis (rlda),0.7969838329280975
Model that has Linear Classifier?,Regularized Linear Discriminant Analysis (rlda),0.7764275884283185
Polynomial Model?,Regularized Linear Discriminant Analysis (rlda),0.6502899219754338
Model that has Regularization?,Regularized Linear Discriminant Analysis (rlda),0.9448348004140916
Model for Regression?,Robust Linear Model (rlm),0.9982639878670254
What model Accepts Case Weights?,Robust Linear Model (rlm),0.8708166833930124
Model that has Linear Regression?,Robust Linear Model (rlm),0.7721015765289493
Robust Model?,Robust Linear Model (rlm),0.7674278906771905
Model for Classification?,Robust Mixture Discriminant Analysis (rmda),0.8689474434440659
Model that has Discriminant Analysis?,Robust Mixture Discriminant Analysis (rmda),0.8425056837825838
Mixture Model?,Robust Mixture Discriminant Analysis (rmda),0.6303370759652789
Model that has Robust Methods?,Robust Mixture Discriminant Analysis (rmda),0.8911961024340672
Model for Classification?,ROC-Based Classifier (rocc),0.8961846425924328
Model that has ROC Curves?,ROC-Based Classifier (rocc),0.9102274096197034
Model for Classification?,Rotation Forest (rotationForest),0.8917250757982546
Ensemble Model?,Rotation Forest (rotationForest),0.7607849609319189
Feature Extraction Models?,Rotation Forest (rotationForest),0.6015767549303365
Model that has Implicit Feature Selection?,Rotation Forest (rotationForest),0.775689085580227
Tree-Based Model?,Rotation Forest (rotationForest),0.7894323946947897
Model that has Two Class Only?,Rotation Forest (rotationForest),0.8952191520207833
Model for Classification?,Rotation Forest (rotationForestCp),0.864016788028941
Ensemble Model?,Rotation Forest (rotationForestCp),0.7305655735463377
Feature Extraction Models?,Rotation Forest (rotationForestCp),0.6903238894175799
Model that has Implicit Feature Selection?,Rotation Forest (rotationForestCp),0.7620004832849593
Tree-Based Model?,Rotation Forest (rotationForestCp),0.7131045365736979
Model that has Two Class Only?,Rotation Forest (rotationForestCp),0.9141533009424339
Model for Classification?,CART (rpart),0.8006206618601945
Model for Regression?,CART (rpart),0.995995512060588
What model Accepts Case Weights?,CART (rpart),0.8941465532732613
Model that has Handle Missing Predictor Data?,CART (rpart),0.9147204818655759
Model that has Implicit Feature Selection?,CART (rpart),0.7742446492770599
Tree-Based Model?,CART (rpart),0.6930287910511299
Model for Classification?,CART (rpart1SE),0.9274994694964098
Model for Regression?,CART (rpart1SE),0.9614294264992639
What model Accepts Case Weights?,CART (rpart1SE),0.8166952248259685
Model that has Handle Missing Predictor Data?,CART (rpart1SE),0.7652461842980461
Model that has Implicit Feature Selection?,CART (rpart1SE),0.9269269051983414
Tree-Based Model?,CART (rpart1SE),0.6014232087808167
Model for Classification?,CART (rpart2),0.8882344678067992
Model for Regression?,CART (rpart2),0.8535171938847027
What model Accepts Case Weights?,CART (rpart2),0.7723824701408385
Model that has Handle Missing Predictor Data?,CART (rpart2),0.9311995142612258
Model that has Implicit Feature Selection?,CART (rpart2),0.8872676695327486
Tree-Based Model?,CART (rpart2),0.6350658826427926
Model for Classification?,Cost-Sensitive CART (rpartCost),0.9707438124806973
What model Accepts Case Weights?,Cost-Sensitive CART (rpartCost),0.7039120073109827
Model that has Cost Sensitive Learning?,Cost-Sensitive CART (rpartCost),0.8882391859876333
Model that has Handle Missing Predictor Data?,Cost-Sensitive CART (rpartCost),0.7521886135002774
Model that has Implicit Feature Selection?,Cost-Sensitive CART (rpartCost),0.8869209247627974
Tree-Based Model?,Cost-Sensitive CART (rpartCost),0.7078861714579796
Model that has Two Class Only?,Cost-Sensitive CART (rpartCost),0.8231405124642182
Model for Classification?,CART or Ordinal Responses (rpartScore),0.9559763281381862
What model Accepts Case Weights?,CART or Ordinal Responses (rpartScore),0.8900918006012121
Model that has Handle Missing Predictor Data?,CART or Ordinal Responses (rpartScore),0.8488649810726351
Model that has Implicit Feature Selection?,CART or Ordinal Responses (rpartScore),0.8764593092550323
Model that has Ordinal Outcomes?,CART or Ordinal Responses (rpartScore),0.8156948267011113
Tree-Based Model?,CART or Ordinal Responses (rpartScore),0.7585843786933708
Model for Regression?,Quantile Regression with LASSO penalty (rqlasso),0.9762037095757411
Model that has Implicit Feature Selection?,Quantile Regression with LASSO penalty (rqlasso),0.8127661239922505
Model that has L1 Regularization?,Quantile Regression with LASSO penalty (rqlasso),0.78669932439501
Model that has Linear Regression?,Quantile Regression with LASSO penalty (rqlasso),0.8850087583894466
Model that has Quantile Regression?,Quantile Regression with LASSO penalty (rqlasso),0.8078657957565148
Model for Regression?,Non-Convex Penalized Quantile Regression (rqnc),0.9096149451657831
Model that has Implicit Feature Selection?,Non-Convex Penalized Quantile Regression (rqnc),0.9358788126419022
Model that has L1 Regularization?,Non-Convex Penalized Quantile Regression (rqnc),0.9237800533198085
Model that has Linear Regression?,Non-Convex Penalized Quantile Regression (rqnc),0.9301584464570923
Model that has Quantile Regression?,Non-Convex Penalized Quantile Regression (rqnc),0.8472525940144305
Model for Classification?,Regularized Random Forest (RRF),0.9353630958186061
Model for Regression?,Regularized Random Forest (RRF),0.9587287569516113
Model that has Bagging?,Regularized Random Forest (RRF),0.8608390777499266
Ensemble Model?,Regularized Random Forest (RRF),0.7666447026321664
Model that has Implicit Feature Selection?,Regularized Random Forest (RRF),0.9122872603983386
Model that has Random Forest?,Regularized Random Forest (RRF),0.8451701029057198
Model that has Regularization?,Regularized Random Forest (RRF),0.821377733891426
Model for Classification?,Regularized Random Forest (RRFglobal),0.8868559461340154
Model for Regression?,Regularized Random Forest (RRFglobal),0.9938807164811132
Model that has Bagging?,Regularized Random Forest (RRFglobal),0.9337776988002993
Ensemble Model?,Regularized Random Forest (RRFglobal),0.6956955631000589
Model that has Implicit Feature Selection?,Regularized Random Forest (RRFglobal),0.8451793315629292
Model that has Random Forest?,Regularized Random Forest (RRFglobal),0.7789522179370016
Model that has Regularization?,Regularized Random Forest (RRFglobal),0.8816456175379731
Model for Classification?,Robust Regularized Linear Discriminant Analysis (rrlda),0.9171202508428227
Model that has Discriminant Analysis?,Robust Regularized Linear Discriminant Analysis (rrlda),0.8401533053888249
Model that has Linear Classifier?,Robust Regularized Linear Discriminant Analysis (rrlda),0.8577044346546164
Model that has Regularization?,Robust Regularized Linear Discriminant Analysis (rrlda),0.8340644910264428
Robust Model?,Robust Regularized Linear Discriminant Analysis (rrlda),0.7874044393251931
Model for Classification?,Robust SIMCA (RSimca),0.8614627321256592
Model that has Linear Classifier?,Robust SIMCA (RSimca),0.9255722636933823
Robust Model?,Robust SIMCA (RSimca),0.7871806163968431
Model for Regression?,Relevance Vector Machines with Linear Kernel (rvmLinear),0.9838483005785593
Model that has Kernel Method?,Relevance Vector Machines with Linear Kernel (rvmLinear),0.7595910077929906
Model that has Linear Regression?,Relevance Vector Machines with Linear Kernel (rvmLinear),0.765131166054813
Model that has Relevance Vector Machines?,Relevance Vector Machines with Linear Kernel (rvmLinear),0.8994968927651713
Model that has Robust Methods?,Relevance Vector Machines with Linear Kernel (rvmLinear),0.7976459901361468
Model for Regression?,Relevance Vector Machines with Polynomial Kernel (rvmPoly),0.8837472297239103
Model that has Kernel Method?,Relevance Vector Machines with Polynomial Kernel (rvmPoly),0.9041677075106864
Polynomial Model?,Relevance Vector Machines with Polynomial Kernel (rvmPoly),0.6174968010734447
Model that has Relevance Vector Machines?,Relevance Vector Machines with Polynomial Kernel (rvmPoly),0.8677792437229533
Model that has Robust Methods?,Relevance Vector Machines with Polynomial Kernel (rvmPoly),0.8397552038435493
Model for Regression?,Relevance Vector Machines with Radial Basis Function Kernel (rvmRadial),0.9968083249375254
Model that has Kernel Method?,Relevance Vector Machines with Radial Basis Function Kernel (rvmRadial),0.8612790402307906
Model that has Radial Basis Function?,Relevance Vector Machines with Radial Basis Function Kernel (rvmRadial),0.8154811980817821
Model that has Relevance Vector Machines?,Relevance Vector Machines with Radial Basis Function Kernel (rvmRadial),0.8505351664202297
Model that has Robust Methods?,Relevance Vector Machines with Radial Basis Function Kernel (rvmRadial),0.8885980463630894
Model for Regression?,Subtractive Clustering and Fuzzy c-Means Rules (SBC),0.8129072255380587
Rule-Based Model?,Subtractive Clustering and Fuzzy c-Means Rules (SBC),0.6220884580061361
Model for Classification?,Shrinkage Discriminant Analysis (sda),0.8495272676585939
Model that has Discriminant Analysis?,Shrinkage Discriminant Analysis (sda),0.9365428156218557
Model that has Linear Classifier?,Shrinkage Discriminant Analysis (sda),0.7877446337325827
Model that has Regularization?,Shrinkage Discriminant Analysis (sda),0.7863643432342319
Model for Classification?,Sparse Distance Weighted Discrimination (sdwd),0.8261879698585782
Discriminant Analysis Models?,Sparse Distance Weighted Discrimination (sdwd),0.7929218012787385
Model that has Distance Weighted Discrimination?,Sparse Distance Weighted Discrimination (sdwd),0.8644244011150731
Model that has Implicit Feature Selection?,Sparse Distance Weighted Discrimination (sdwd),0.8579183693853242
Model that has L1 Regularization?,Sparse Distance Weighted Discrimination (sdwd),0.9363446046277046
Model that has L2 Regularization?,Sparse Distance Weighted Discrimination (sdwd),0.7939560839963236
Model that has Linear Classifier?,Sparse Distance Weighted Discrimination (sdwd),0.7885117407114614
Model for Classification?,Partial Least Squares (simpls),0.9953663404303784
Model for Regression?,Partial Least Squares (simpls),0.8720147503198822
Model that has Feature Extraction?,Partial Least Squares (simpls),0.7998143539293635
Model that has Linear Classifier?,Partial Least Squares (simpls),0.8904478473475205
Model that has Linear Regression?,Partial Least Squares (simpls),0.8582259614607737
Model that has Partial Least Squares?,Partial Least Squares (simpls),0.9493220749126117
Model for Classification?,Fuzzy Rules Using the Structural Learning Algorithm on Vague Environment (SLAVE),0.8867931240850558
Rule-Based Model?,Fuzzy Rules Using the Structural Learning Algorithm on Vague Environment (SLAVE),0.6987320416183339
Model for Classification?,Stabilized Linear Discriminant Analysis (slda),0.8567514330145752
Model that has Discriminant Analysis?,Stabilized Linear Discriminant Analysis (slda),0.9298372200870608
Model that has Linear Classifier?,Stabilized Linear Discriminant Analysis (slda),0.7940810824303589
Model for Classification?,Sparse Mixture Discriminant Analysis (smda),0.9966461675427627
Model that has Discriminant Analysis?,Sparse Mixture Discriminant Analysis (smda),0.7695532727742382
Model that has Implicit Feature Selection?,Sparse Mixture Discriminant Analysis (smda),0.7629488320179713
Model that has L1 Regularization?,Sparse Mixture Discriminant Analysis (smda),0.8169197890630178
Mixture Model?,Sparse Mixture Discriminant Analysis (smda),0.7958257050752606
Model for Classification?,Stabilized Nearest Neighbor Classifier (snn),0.8872339500416737
Prototype Models?,Stabilized Nearest Neighbor Classifier (snn),0.6426564364257765
Model for Classification?,Sparse Linear Discriminant Analysis (sparseLDA),0.8477228962733943
Model that has Discriminant Analysis?,Sparse Linear Discriminant Analysis (sparseLDA),0.9044998428060709
Model that has Implicit Feature Selection?,Sparse Linear Discriminant Analysis (sparseLDA),0.9268672945924347
Model that has L1 Regularization?,Sparse Linear Discriminant Analysis (sparseLDA),0.9346248925699088
Model that has Linear Classifier?,Sparse Linear Discriminant Analysis (sparseLDA),0.8939131725080982
Model for Regression?,Spike and Slab Regression (spikeslab),0.875805188546296
Bayesian Model?,Spike and Slab Regression (spikeslab),0.6727265408706159
Model that has Implicit Feature Selection?,Spike and Slab Regression (spikeslab),0.8731545364486921
Model that has Linear Regression?,Spike and Slab Regression (spikeslab),0.7902232398228758
Model for Classification?,Sparse Partial Least Squares (spls),0.9528151043746175
Model for Regression?,Sparse Partial Least Squares (spls),0.8945720968971
Model that has Feature Extraction?,Sparse Partial Least Squares (spls),0.9230304021881326
Model that has L1 Regularization?,Sparse Partial Least Squares (spls),0.7626943368214807
Model that has Linear Classifier?,Sparse Partial Least Squares (spls),0.8762217434998094
Model that has Linear Regression?,Sparse Partial Least Squares (spls),0.7917966418957681
Model that has Partial Least Squares?,Sparse Partial Least Squares (spls),0.8056386480296628
Model for Classification?,Linear Discriminant Analysis with Stepwise Feature Selection (stepLDA),0.8957365499775278
Model that has Discriminant Analysis?,Linear Discriminant Analysis with Stepwise Feature Selection (stepLDA),0.9464482297268982
Model that has Feature Selection Wrapper?,Linear Discriminant Analysis with Stepwise Feature Selection (stepLDA),0.7789459526731476
Model that has Linear Classifier?,Linear Discriminant Analysis with Stepwise Feature Selection (stepLDA),0.9186829440002422
Model for Classification?,Quadratic Discriminant Analysis with Stepwise Feature Selection (stepQDA),0.8258066742857785
Model that has Discriminant Analysis?,Quadratic Discriminant Analysis with Stepwise Feature Selection (stepQDA),0.9286730244229568
Model that has Feature Selection Wrapper?,Quadratic Discriminant Analysis with Stepwise Feature Selection (stepQDA),0.7503630210980334
Polynomial Model?,Quadratic Discriminant Analysis with Stepwise Feature Selection (stepQDA),0.7009056523094516
Model for Regression?,Supervised Principal Component Analysis (superpc),0.8220199468276301
Model that has Feature Extraction?,Supervised Principal Component Analysis (superpc),0.9462908912450543
Model that has Linear Regression?,Supervised Principal Component Analysis (superpc),0.9484397741809034
Model for Classification?,Support Vector Machines with Boundrange String Kernel (svmBoundrangeString),0.8949886592025206
Model for Regression?,Support Vector Machines with Boundrange String Kernel (svmBoundrangeString),0.9345983259913218
Model that has Kernel Method?,Support Vector Machines with Boundrange String Kernel (svmBoundrangeString),0.8349254536607514
Model that has Robust Methods?,Support Vector Machines with Boundrange String Kernel (svmBoundrangeString),0.8574243784710711
Model that has String Kernel?,Support Vector Machines with Boundrange String Kernel (svmBoundrangeString),0.9372337466753204
Model that has Support Vector Machines?,Support Vector Machines with Boundrange String Kernel (svmBoundrangeString),0.9405442851301371
Model that has Text Mining?,Support Vector Machines with Boundrange String Kernel (svmBoundrangeString),0.9039492284550747
Model for Classification?,Support Vector Machines with Exponential String Kernel (svmExpoString),0.9544149939422422
Model for Regression?,Support Vector Machines with Exponential String Kernel (svmExpoString),0.9881511787250064
Model that has Kernel Method?,Support Vector Machines with Exponential String Kernel (svmExpoString),0.8361402748635858
Model that has Robust Methods?,Support Vector Machines with Exponential String Kernel (svmExpoString),0.7587422000126959
Model that has String Kernel?,Support Vector Machines with Exponential String Kernel (svmExpoString),0.8175633853491692
Model that has Support Vector Machines?,Support Vector Machines with Exponential String Kernel (svmExpoString),0.8757983523195421
Model that has Text Mining?,Support Vector Machines with Exponential String Kernel (svmExpoString),0.8958086834638395
Model for Classification?,Support Vector Machines with Linear Kernel (svmLinear),0.8010566913746378
Model for Regression?,Support Vector Machines with Linear Kernel (svmLinear),0.9773777951454874
Model that has Kernel Method?,Support Vector Machines with Linear Kernel (svmLinear),0.7995758127914093
Model that has Linear Classifier?,Support Vector Machines with Linear Kernel (svmLinear),0.8764073342334242
Model that has Linear Regression?,Support Vector Machines with Linear Kernel (svmLinear),0.8854665268126192
Model that has Robust Methods?,Support Vector Machines with Linear Kernel (svmLinear),0.9273095459838483
Model that has Support Vector Machines?,Support Vector Machines with Linear Kernel (svmLinear),0.8464572786478145
Model for Classification?,Support Vector Machines with Linear Kernel (svmLinear2),0.9908354022259138
Model for Regression?,Support Vector Machines with Linear Kernel (svmLinear2),0.9542231463933559
Model that has Kernel Method?,Support Vector Machines with Linear Kernel (svmLinear2),0.7679973342770937
Model that has Linear Classifier?,Support Vector Machines with Linear Kernel (svmLinear2),0.8470511782371262
Model that has Linear Regression?,Support Vector Machines with Linear Kernel (svmLinear2),0.7982356690291147
Model that has Robust Methods?,Support Vector Machines with Linear Kernel (svmLinear2),0.8324153462654276
Model that has Support Vector Machines?,Support Vector Machines with Linear Kernel (svmLinear2),0.8965986228685041
Model for Classification?,L2 Regularized Support Vector Machine (dual) with Linear Kernel (svmLinear3),0.892618252514982
Model for Regression?,L2 Regularized Support Vector Machine (dual) with Linear Kernel (svmLinear3),0.9012662743082049
Model that has Kernel Method?,L2 Regularized Support Vector Machine (dual) with Linear Kernel (svmLinear3),0.8221863420582398
Model that has Linear Classifier?,L2 Regularized Support Vector Machine (dual) with Linear Kernel (svmLinear3),0.90307034806915
Model that has Linear Regression?,L2 Regularized Support Vector Machine (dual) with Linear Kernel (svmLinear3),0.8594983651451551
Model that has Robust Methods?,L2 Regularized Support Vector Machine (dual) with Linear Kernel (svmLinear3),0.937674547853999
Model that has Support Vector Machines?,L2 Regularized Support Vector Machine (dual) with Linear Kernel (svmLinear3),0.79285922473538
Model for Classification?,Linear Support Vector Machines with Class Weights (svmLinearWeights),0.8399669012527987
Model that has Cost Sensitive Learning?,Linear Support Vector Machines with Class Weights (svmLinearWeights),0.7643824441349744
Model that has Kernel Method?,Linear Support Vector Machines with Class Weights (svmLinearWeights),0.776960540992095
Model that has Linear Classifier?,Linear Support Vector Machines with Class Weights (svmLinearWeights),0.8086705550559761
Model that has Robust Methods?,Linear Support Vector Machines with Class Weights (svmLinearWeights),0.9178379289250682
Model that has Support Vector Machines?,Linear Support Vector Machines with Class Weights (svmLinearWeights),0.8022625274937211
Model that has Two Class Only?,Linear Support Vector Machines with Class Weights (svmLinearWeights),0.7553638054325844
Model for Classification?,L2 Regularized Linear Support Vector Machines with Class Weights (svmLinearWeights2),0.9576464589924212
Model that has Cost Sensitive Learning?,L2 Regularized Linear Support Vector Machines with Class Weights (svmLinearWeights2),0.8277863980207553
Model that has Kernel Method?,L2 Regularized Linear Support Vector Machines with Class Weights (svmLinearWeights2),0.7609295880086404
Model that has Linear Classifier?,L2 Regularized Linear Support Vector Machines with Class Weights (svmLinearWeights2),0.8085189228836932
Model that has Robust Methods?,L2 Regularized Linear Support Vector Machines with Class Weights (svmLinearWeights2),0.8529756353888753
Model that has Support Vector Machines?,L2 Regularized Linear Support Vector Machines with Class Weights (svmLinearWeights2),0.8161019458888968
Model that has Two Class Only?,L2 Regularized Linear Support Vector Machines with Class Weights (svmLinearWeights2),0.7639184866227792
Model for Classification?,Support Vector Machines with Polynomial Kernel (svmPoly),0.9087886505386162
Model for Regression?,Support Vector Machines with Polynomial Kernel (svmPoly),0.8457540928494722
Model that has Kernel Method?,Support Vector Machines with Polynomial Kernel (svmPoly),0.8267234201407626
Polynomial Model?,Support Vector Machines with Polynomial Kernel (svmPoly),0.660004450564182
Model that has Robust Methods?,Support Vector Machines with Polynomial Kernel (svmPoly),0.7545915542463687
Model that has Support Vector Machines?,Support Vector Machines with Polynomial Kernel (svmPoly),0.8714642310664418
Model for Classification?,Support Vector Machines with Radial Basis Function Kernel (svmRadial),0.8236881658594939
Model for Regression?,Support Vector Machines with Radial Basis Function Kernel (svmRadial),0.8067433469165185
Model that has Kernel Method?,Support Vector Machines with Radial Basis Function Kernel (svmRadial),0.8035848132057559
Model that has Radial Basis Function?,Support Vector Machines with Radial Basis Function Kernel (svmRadial),0.7998094483418593
Model that has Robust Methods?,Support Vector Machines with Radial Basis Function Kernel (svmRadial),0.7839381622499201
Model that has Support Vector Machines?,Support Vector Machines with Radial Basis Function Kernel (svmRadial),0.8994533493882093
Model for Classification?,Support Vector Machines with Radial Basis Function Kernel (svmRadialCost),0.9792262848296723
Model for Regression?,Support Vector Machines with Radial Basis Function Kernel (svmRadialCost),0.8496915891840662
Model that has Kernel Method?,Support Vector Machines with Radial Basis Function Kernel (svmRadialCost),0.7629747576275071
Model that has Radial Basis Function?,Support Vector Machines with Radial Basis Function Kernel (svmRadialCost),0.9120446825560685
Model that has Support Vector Machines?,Support Vector Machines with Radial Basis Function Kernel (svmRadialCost),0.9443499365212622
Model for Classification?,Support Vector Machines with Radial Basis Function Kernel (svmRadialSigma),0.9857936823880038
Model for Regression?,Support Vector Machines with Radial Basis Function Kernel (svmRadialSigma),0.9219223129107407
Model that has Kernel Method?,Support Vector Machines with Radial Basis Function Kernel (svmRadialSigma),0.8156298515450082
Model that has Radial Basis Function?,Support Vector Machines with Radial Basis Function Kernel (svmRadialSigma),0.8007077058161702
Model that has Robust Methods?,Support Vector Machines with Radial Basis Function Kernel (svmRadialSigma),0.7878368905625632
Model that has Support Vector Machines?,Support Vector Machines with Radial Basis Function Kernel (svmRadialSigma),0.9163885126499187
Model for Classification?,Support Vector Machines with Class Weights (svmRadialWeights),0.9702950438994389
Model that has Cost Sensitive Learning?,Support Vector Machines with Class Weights (svmRadialWeights),0.9157870519455914
Model that has Kernel Method?,Support Vector Machines with Class Weights (svmRadialWeights),0.751708526191628
Model that has Radial Basis Function?,Support Vector Machines with Class Weights (svmRadialWeights),0.9389688385783377
Model that has Support Vector Machines?,Support Vector Machines with Class Weights (svmRadialWeights),0.9061507042782148
Model that has Two Class Only?,Support Vector Machines with Class Weights (svmRadialWeights),0.7678495173987137
