Question,Answer,Score
What is the effects package?,"Graphical and tabular effect displays, e.g., of interactions, for various statistical models with linear predictors.",1.0759921058067785
What is the wsrf package?,"A parallel implementation of Weighted Subspace Random Forest. The Weighted Subspace Random Forest algorithm was proposed in the International Journal of Data Warehousing and Mining by Baoxun Xu, Joshua Zhexue Huang, Graham Williams, Qiang Wang, and Yunming Ye (2012) <doi:10.4018/jdwm.2012040103>. The algorithm can classify very high-dimensional data with random forests built using small subspaces. A novel variable weighting method is used for variable subspace selection in place of the traditional random variable sampling.This new approach is particularly useful in building models from high-dimensional data.",0.8463120030164593
What are the tuning parameters of Neural Networks with Feature Extraction?,"Neural Networks with Feature Extraction have the following tuning parameters: size, decay.",0.9616650083628402
What is DeepBoost?,DeepBoost is a model of machine learning used for classification.,0.7573226683437153
What are the tuning parameters of Nearest Shrunken Centroids?,Nearest Shrunken Centroids have the following tuning parameters: threshold.,1.0135690130491786
What are the tuning parameters of Robust SIMCA?,Robust SIMCA have the following tuning parameters: None.,0.8312221426608887
How i use Multi-Layer Perceptron?,Multi-Layer Perceptron is implemented in Caret under the library RSNNS. The method in Caret to use this model is mlp.,0.8562562212023693
What is Linear Discriminant Analysis?,Linear Discriminant Analysis is a model of machine learning used for classification.,0.8891565167782762
What is Sparse Partial Least Squares?,Sparse Partial Least Squares is a model of machine learning used for classification and regression.,0.9214318933146912
How i use The Bayesian lasso?,The Bayesian lasso is implemented in Caret under the library monomvn. The method in Caret to use this model is blasso.,0.8716335643650674
What is Support Vector Machines with Radial Basis Function Kernel?,Support Vector Machines with Radial Basis Function Kernel is a model of machine learning used for classification and regression.,0.9985400849260382
What is Random Forest?,Random Forest is a model of machine learning used for regression.,-0.914331169773104
How i use Penalized Discriminant Analysis?,Penalized Discriminant Analysis is implemented in Caret under the library mda. The method in Caret to use this model is pda.,0.8768472653988942
How i use Random Forest?,Random Forest is implemented in Caret under the library Rborist. The method in Caret to use this model is Rborist.,0.8468398108842226
What is Rule-Based Classifier?,Rule-Based Classifier is a model of machine learning used for regression.,-0.9729861099076896
What is Single C5.0 Tree?,Single C5.0 Tree is a model of machine learning used for classification.,0.9269349717285896
What is Mixture Discriminant Analysis?,Mixture Discriminant Analysis is a model of machine learning used for classification.,1.0232756059651351
What is Tree Models from Genetic Algorithms?,Tree Models from Genetic Algorithms is a model of machine learning used for classification and regression.,0.959781814057162
What is Random Forest?,Random Forest is a model of machine learning used for classification.,0.9514077073026048
What is the randomForestSRC package?,"Fast OpenMP parallel computing of Breiman's random forests for univariate, multivariate, unsupervised, survival, competing risks, class imbalanced classification and quantile regression. New Mahalanobis splitting for correlated outcomes. Extreme random forests and randomized splitting. Suite of imputation methods for missing data. Fast random forests using subsampling. Confidence regions and standard errors for variable importance. New improved holdout importance. Case-specific importance. Minimal depth variable importance. Visualize trees on your Safari or Google Chrome browser. Anonymous random forests for data privacy.",0.8683012479715032
What are the tuning parameters of Support Vector Machines with Radial Basis Function Kernel?,Support Vector Machines with Radial Basis Function Kernel have the following tuning parameters: C.,0.7531387005971026
What is Linear Regression with Stepwise Selection?,Linear Regression with Stepwise Selection is a model of machine learning used for classification.,-0.9150970181953904
What are the tuning parameters of Non-Informative Model?,Non-Informative Model have the following tuning parameters: None.,0.9723894899916896
What is Quadratic Discriminant Analysis with Stepwise Feature Selection?,Quadratic Discriminant Analysis with Stepwise Feature Selection is a model of machine learning used for classification.,0.9370301574588904
What is CART?,CART is a model of machine learning used for classification and regression.,1.1305762947782896
What are the tuning parameters of Boosted Generalized Additive Model?,"Boosted Generalized Additive Model have the following tuning parameters: mstop, prune.",0.7777092132327446
What are the tuning parameters of Linear Regression with Backwards Selection?,Linear Regression with Backwards Selection have the following tuning parameters: nvmax.,0.7264354580135661
What are the tuning parameters of L2 Regularized Support Vector Machine (dual) with Linear Kernel?,"L2 Regularized Support Vector Machine (dual) with Linear Kernel have the following tuning parameters: cost, Loss.",0.902357154810524
What are the tuning parameters of Shrinkage Discriminant Analysis?,"Shrinkage Discriminant Analysis have the following tuning parameters: diagonal, lambda.",0.6367672793935746
What is Shrinkage Discriminant Analysis?,Shrinkage Discriminant Analysis is a model of machine learning used for regression.,-0.7198273808767053
What is Mixture Discriminant Analysis?,Mixture Discriminant Analysis is a model of machine learning used for regression.,-0.9530859309779572
What is Bayesian Ridge Regression (Model Averaged)?,Bayesian Ridge Regression (Model Averaged) is a model of machine learning used for regression.,0.9428084692032213
What is Random Forest?,Random Forest is a model of machine learning used for classification and regression.,0.9994428384668576
What is Linear Regression with Stepwise Selection?,Linear Regression with Stepwise Selection is a model of machine learning used for classification.,-0.802414763426677
What are the tuning parameters of Quantile Regression Neural Network?,"Quantile Regression Neural Network have the following tuning parameters: n.hidden, penalty, bag.",0.8318545667565694
How i use Subtractive Clustering and Fuzzy c-Means Rules?,Subtractive Clustering and Fuzzy c-Means Rules is implemented in Caret under the library frbs. The method in Caret to use this model is SBC.,0.7882534203382753
How i use Support Vector Machines with Spectrum String Kernel?,Support Vector Machines with Spectrum String Kernel is implemented in Caret under the library kernlab. The method in Caret to use this model is svmSpectrumString.,0.9000965606044982
How i use Stochastic Gradient Boosting?,"Stochastic Gradient Boosting is implemented in Caret under the library gbm, plyr. The method in Caret to use this model is gbm.",1.0104888334557784
What are the tuning parameters of Variational Bayesian Multinomial Probit Regression?,Variational Bayesian Multinomial Probit Regression have the following tuning parameters: estimateTheta.,0.974468640995195
How i use Hybrid Neural Fuzzy Inference System?,Hybrid Neural Fuzzy Inference System is implemented in Caret under the library frbs. The method in Caret to use this model is HYFIS.,0.8348653160082387
What is Continuation Ratio Model for Ordinal Data?,Continuation Ratio Model for Ordinal Data is a model of machine learning used for classification.,1.0398024683686202
How i use Quantile Regression with LASSO penalty?,Quantile Regression with LASSO penalty is implemented in Caret under the library rqPen. The method in Caret to use this model is rqlasso.,0.6678295182805982
How i use Conditional Inference Tree?,Conditional Inference Tree is implemented in Caret under the library party. The method in Caret to use this model is ctree.,0.997728618850236
What is the glmpath package?,A path-following algorithm for L1 regularized generalized linear models and Cox proportional hazards model.,0.8357271691536761
How i use Multilayer Perceptron Network with Weight Decay?,Multilayer Perceptron Network with Weight Decay is implemented in Caret under the library keras. The method in Caret to use this model is mlpKerasDecayCost.,0.8326409075388619
What is Non-Negative Least Squares?,Non-Negative Least Squares is a model of machine learning used for regression.,0.8730868861220724
What is CART or Ordinal Responses?,CART or Ordinal Responses is a model of machine learning used for classification.,0.9478209946395674
How i use Linear Distance Weighted Discrimination?,Linear Distance Weighted Discrimination is implemented in Caret under the library kerndwd. The method in Caret to use this model is dwdLinear.,0.9114131966895958
What are the tuning parameters of Robust Quadratic Discriminant Analysis?,Robust Quadratic Discriminant Analysis have the following tuning parameters: None.,1.034540587920866
How i use Simplified TSK Fuzzy Rules?,Simplified TSK Fuzzy Rules is implemented in Caret under the library frbs. The method in Caret to use this model is FS.HGD.,0.957146137483172
What are the tuning parameters of Random Forest?,"Random Forest have the following tuning parameters: predFixed, minNode.",0.8310770244057558
What is Random Ferns?,Random Ferns is a model of machine learning used for classification.,1.036905639786528
How i use Partial Least Squares?,Partial Least Squares is implemented in Caret under the library pls. The method in Caret to use this model is simpls.,0.8322079682984076
How i use Boosted Classification Trees?,"Boosted Classification Trees is implemented in Caret under the library ada, plyr. The method in Caret to use this model is ada.",1.0142322348069968
What is Support Vector Machines with Exponential String Kernel?,Support Vector Machines with Exponential String Kernel is a model of machine learning used for classification and regression.,0.9771075349808632
What are the tuning parameters of Regularized Discriminant Analysis?,"Regularized Discriminant Analysis have the following tuning parameters: gamma, lambda.",0.9644409248303516
What is Bagged Flexible Discriminant Analysis?,Bagged Flexible Discriminant Analysis is a model of machine learning used for classification.,0.7152266514943529
What is Cost-Sensitive C5.0?,Cost-Sensitive C5.0 is a model of machine learning used for regression.,-0.9432769468622112
What are the tuning parameters of Bayesian Regularized Neural Networks?,Bayesian Regularized Neural Networks have the following tuning parameters: neurons.,0.8396740969532551
What is Adaptive-Network-Based Fuzzy Inference System?,Adaptive-Network-Based Fuzzy Inference System is a model of machine learning used for regression.,0.8683511341944451
What is Conditional Inference Random Forest?,Conditional Inference Random Forest is a model of machine learning used for classification and regression.,0.9273412119427414
What are the tuning parameters of Multilayer Perceptron Network with Weight Decay?,"Multilayer Perceptron Network with Weight Decay have the following tuning parameters: size, lambda, batch_size, lr, rho, decay, cost, activation.",0.947689320813396
What is L2 Regularized Linear Support Vector Machines with Class Weights?,L2 Regularized Linear Support Vector Machines with Class Weights is a model of machine learning used for classification.,0.8337357313182088
What is Oblique Random Forest?,Oblique Random Forest is a model of machine learning used for classification.,0.8711268924754586
What is the Rborist package?,"Scalable implementation of classification and regression forests, as described by Breiman (2001), <doi:10.1023/A:1010933404324>.",1.0281325282619238
What is Cost-Sensitive C5.0?,Cost-Sensitive C5.0 is a model of machine learning used for classification.,0.8211369279086562
How i use Generalized Additive Model using LOESS?,Generalized Additive Model using LOESS is implemented in Caret under the library gam. The method in Caret to use this model is gamLoess.,0.9659826244012876
What are the tuning parameters of Rotation Forest?,"Rotation Forest have the following tuning parameters: K, L, cp.",0.7651189049102829
How i use Single Rule Classification?,Single Rule Classification is implemented in Caret under the library RWeka. The method in Caret to use this model is OneR.,0.9090807879507934
What is Independent Component Regression?,Independent Component Regression is a model of machine learning used for classification.,-0.8746405776495221
What are the tuning parameters of Sparse Mixture Discriminant Analysis?,"Sparse Mixture Discriminant Analysis have the following tuning parameters: NumVars, lambda, R.",0.8836302256950067
What is Wang and Mendel Fuzzy Rules?,Wang and Mendel Fuzzy Rules is a model of machine learning used for regression.,0.7839340605194538
What is Radial Basis Function Network?,Radial Basis Function Network is a model of machine learning used for classification and regression.,0.8630927068705088
What is Partial Least Squares?,Partial Least Squares is a model of machine learning used for classification and regression.,0.6351246059433181
What is Generalized Partial Least Squares?,Generalized Partial Least Squares is a model of machine learning used for classification.,0.981663786464322
How i use Support Vector Machines with Boundrange String Kernel?,Support Vector Machines with Boundrange String Kernel is implemented in Caret under the library kernlab. The method in Caret to use this model is svmBoundrangeString.,1.117725079998137
How i use Distance Weighted Discrimination with Radial Basis Function Kernel?,"Distance Weighted Discrimination with Radial Basis Function Kernel is implemented in Caret under the library kernlab, kerndwd. The method in Caret to use this model is dwdRadial.",0.8888361261488165
What are the tuning parameters of Gradient Boosting Machines?,"Gradient Boosting Machines have the following tuning parameters: ntrees, max_depth, min_rows, learn_rate, col_sample_rate.",0.8461414007848737
What is Support Vector Machines with Boundrange String Kernel?,Support Vector Machines with Boundrange String Kernel is a model of machine learning used for classification and regression.,1.1043972207917667
How i use Variational Bayesian Multinomial Probit Regression?,Variational Bayesian Multinomial Probit Regression is implemented in Caret under the library vbmp. The method in Caret to use this model is vbmpRadial.,0.8472530997582662
What is the glmnet package?,"Extremely efficient procedures for fitting the entire lasso or elastic-net regularization path for linear regression, logistic and multinomial regression models, Poisson regression, Cox model, multiple-response Gaussian, and the grouped multinomial regression. There are two new and important additions. The family argument can be a GLM family object, which opens the door to any programmed family. This comes with a modest computational cost, so when the built-in families suffice, they should be used instead. The other novelty is the relax option, which refits each of the active sets in the path unpenalized. The algorithm uses cyclical coordinate descent in a path-wise fashion, as described in the papers listed in the URL below.",0.8642185306226277
What are the tuning parameters of Single Rule Classification?,Single Rule Classification have the following tuning parameters: None.,0.90533166002176
How i use Model Averaged Naive Bayes Classifier?,Model Averaged Naive Bayes Classifier is implemented in Caret under the library bnclassify. The method in Caret to use this model is manb.,0.9509905286615024
How i use Support Vector Machines with Polynomial Kernel?,Support Vector Machines with Polynomial Kernel is implemented in Caret under the library kernlab. The method in Caret to use this model is svmPoly.,0.970969961817856
What is Conditional Inference Tree?,Conditional Inference Tree is a model of machine learning used for classification and regression.,0.8607518533902253
What are the tuning parameters of Linear Regression?,Linear Regression have the following tuning parameters: intercept.,1.1013347834915637
How i use Sparse Linear Discriminant Analysis?,Sparse Linear Discriminant Analysis is implemented in Caret under the library sparseLDA. The method in Caret to use this model is sparseLDA.,0.95718322897141
What are the tuning parameters of Least Squares Support Vector Machine?,Least Squares Support Vector Machine have the following tuning parameters: tau.,1.010135014349433
How i use Tree Models from Genetic Algorithms?,Tree Models from Genetic Algorithms is implemented in Caret under the library evtree. The method in Caret to use this model is evtree.,1.0862709108843258
How i use Cumulative Probability Model for Ordinal Data?,Cumulative Probability Model for Ordinal Data is implemented in Caret under the library VGAM. The method in Caret to use this model is vglmCumulative.,0.8759546284282637
What are the tuning parameters of Linear Regression with Stepwise Selection?,Linear Regression with Stepwise Selection have the following tuning parameters: nvmax.,0.8499039645946168
What is Diagonal Discriminant Analysis?,Diagonal Discriminant Analysis is a model of machine learning used for classification.,1.0731040096436544
What are the tuning parameters of Linear Support Vector Machines with Class Weights?,"Linear Support Vector Machines with Class Weights have the following tuning parameters: cost, weight.",0.9686462878944152
How i use Gaussian Process with Radial Basis Function Kernel?,Gaussian Process with Radial Basis Function Kernel is implemented in Caret under the library kernlab. The method in Caret to use this model is gaussprRadial.,0.8929290201360547
How i use Greedy Prototype Selection?,"Greedy Prototype Selection is implemented in Caret under the library proxy, protoclass. The method in Caret to use this model is protoclass.",0.9167648308612228
What is Fuzzy Rules via MOGUL?,Fuzzy Rules via MOGUL is a model of machine learning used for classification.,-0.9055019895314516
How i use Weighted Subspace Random Forest?,Weighted Subspace Random Forest is implemented in Caret under the library wsrf. The method in Caret to use this model is wsrf.,0.9988164116097512
What is Tree Augmented Naive Bayes Classifier?,Tree Augmented Naive Bayes Classifier is a model of machine learning used for classification.,0.7537742058119555
What are the tuning parameters of Bagged MARS?,"Bagged MARS have the following tuning parameters: nprune, degree.",0.9244095018852064
What is Ridge Regression?,Ridge Regression is a model of machine learning used for regression.,0.9889362187187912
What is Naive Bayes?,Naive Bayes is a model of machine learning used for classification.,0.9084265184146574
How i use Gaussian Process?,Gaussian Process is implemented in Caret under the library kernlab. The method in Caret to use this model is gaussprLinear.,0.9289391658422672
What is Learning Vector Quantization?,Learning Vector Quantization is a model of machine learning used for regression.,-0.9599700346349176
What is Neural Network?,Neural Network is a model of machine learning used for classification.,-0.9820326734989124
What are the tuning parameters of Neural Network?,"Neural Network have the following tuning parameters: layer1, layer2, layer3, dropout, beta1, beta2, learningrate, activation.",0.7147223920134405
How i use Naive Bayes?,Naive Bayes is implemented in Caret under the library naivebayes. The method in Caret to use this model is naive_bayes.,0.9540623151008156
How i use Partial Least Squares Generalized Linear Models?,Partial Least Squares Generalized Linear Models is implemented in Caret under the library plsRglm. The method in Caret to use this model is plsRglm.,0.8852910833579278
What is Robust Mixture Discriminant Analysis?,Robust Mixture Discriminant Analysis is a model of machine learning used for classification.,0.902234351206196
What is Partial Least Squares?,Partial Least Squares is a model of machine learning used for classification and regression.,0.8694605373592543
How i use Extreme Learning Machine?,Extreme Learning Machine is implemented in Caret under the library elmNN. The method in Caret to use this model is elm.,0.9930673368723238
What is Support Vector Machines with Class Weights?,Support Vector Machines with Class Weights is a model of machine learning used for classification.,0.9694031358001454
How i use Fuzzy Inference Rules by Descent Method?,Fuzzy Inference Rules by Descent Method is implemented in Caret under the library frbs. The method in Caret to use this model is FIR.DM.,0.8604156824619176
What is the bmrm package?,"Bundle methods for minimization of convex and non-convex risk under L1 or L2 regularization. Implements the algorithm proposed by Teo et al. (JMLR 2010) as well as the extension proposed by Do and Artieres (JMLR 2012). The package comes with lot of loss functions for machine learning which make it powerful for big data analysis. The applications includes: structured prediction, linear SVM, multi-class SVM, f-beta optimization, ROC optimization, ordinal regression, quantile regression, epsilon insensitive regression, least mean square, logistic regression, least absolute deviation regression (see package examples), etc... all with L1 and L2 regularization.",0.770923185269062
What are the tuning parameters of Generalized Partial Least Squares?,Generalized Partial Least Squares have the following tuning parameters: K.prov.,1.1414322771047252
How i use Non-Negative Least Squares?,Non-Negative Least Squares is implemented in Caret under the library nnls. The method in Caret to use this model is nnls.,0.8778942866750777
What is the RSNNS package?,"The Stuttgart Neural Network Simulator (SNNS) is a library containing many standard implementations of neural networks. This package wraps the SNNS functionality to make it available from within R. Using the 'RSNNS' low-level interface, all of the algorithmic functionality and flexibility of SNNS can be accessed. Furthermore, the package contains a convenient high-level interface, so that the most common neural network topologies and learning algorithms integrate seamlessly into R.",0.9772346825436992
What is The lasso?,The lasso is a model of machine learning used for regression.,0.93001319232705
How i use Tree-Based Ensembles?,Tree-Based Ensembles is implemented in Caret under the library nodeHarvest. The method in Caret to use this model is nodeHarvest.,0.7660369933677208
What is Bayesian Ridge Regression?,Bayesian Ridge Regression is a model of machine learning used for regression.,0.91413489185995
What is Robust SIMCA?,Robust SIMCA is a model of machine learning used for regression.,-0.7579007293390672
How i use Generalized Linear Model with Stepwise Feature Selection?,Generalized Linear Model with Stepwise Feature Selection is implemented in Caret under the library MASS. The method in Caret to use this model is glmStepAIC.,1.087551485866428
How i use The lasso?,The lasso is implemented in Caret under the library elasticnet. The method in Caret to use this model is lasso.,0.8688159532856932
How i use glmnet?,"glmnet is implemented in Caret under the library glmnet, Matrix. The method in Caret to use this model is glmnet.",0.9699054470229386
What is High-Dimensional Regularized Discriminant Analysis?,High-Dimensional Regularized Discriminant Analysis is a model of machine learning used for regression.,-0.8183028741303756
What is Multilayer Perceptron Network with Dropout?,Multilayer Perceptron Network with Dropout is a model of machine learning used for classification and regression.,0.7706577758967286
What is glmnet?,glmnet is a model of machine learning used for classification and regression.,0.906912443773178
What are the tuning parameters of Single C5.0 Ruleset?,Single C5.0 Ruleset have the following tuning parameters: None.,1.0018500340389045
What is the caret package?,Misc functions for training and plotting classification and regression models.,1.0329963522504373
What is Radial Basis Function Kernel Regularized Least Squares?,Radial Basis Function Kernel Regularized Least Squares is a model of machine learning used for regression.,0.913844562282433
How i use Bayesian Additive Regression Trees?,Bayesian Additive Regression Trees is implemented in Caret under the library bartMachine. The method in Caret to use this model is bartMachine.,0.81908206129741
How i use Multivariate Adaptive Regression Splines?,Multivariate Adaptive Regression Splines is implemented in Caret under the library earth. The method in Caret to use this model is gcvEarth.,0.9350865558156296
How i use Non-Informative Model?,Non-Informative Model is implemented in Caret under the library . The method in Caret to use this model is null.,0.7788696939694519
What is SIMCA?,SIMCA is a model of machine learning used for regression.,-0.8493229903248973
What is Boosted Logistic Regression?,Boosted Logistic Regression is a model of machine learning used for regression.,-0.9193640414417812
How i use Multilayer Perceptron Network with Dropout?,Multilayer Perceptron Network with Dropout is implemented in Caret under the library keras. The method in Caret to use this model is mlpKerasDropout.,0.8205144428141201
What is Penalized Linear Discriminant Analysis?,Penalized Linear Discriminant Analysis is a model of machine learning used for regression.,-0.8411202372820088
What is Fuzzy Rules via MOGUL?,Fuzzy Rules via MOGUL is a model of machine learning used for regression.,0.8088681267284394
How i use Oblique Random Forest?,Oblique Random Forest is implemented in Caret under the library obliqueRF. The method in Caret to use this model is ORFridge.,0.8656328956102831
What are the tuning parameters of Relevance Vector Machines with Linear Kernel?,Relevance Vector Machines with Linear Kernel have the following tuning parameters: None.,0.8344229981990813
How i use Neural Networks with Feature Extraction?,Neural Networks with Feature Extraction is implemented in Caret under the library nnet. The method in Caret to use this model is pcaNNet.,0.8082286405099164
What is Bagged MARS?,Bagged MARS is a model of machine learning used for classification and regression.,0.7761601591928591
What are the tuning parameters of ROC-Based Classifier?,ROC-Based Classifier have the following tuning parameters: xgenes.,0.7986195935954115
What is the ncvreg package?,"Fits regularization paths for linear regression, GLM, and Cox regression models using lasso or nonconvex penalties, in particular the minimax concave penalty (MCP) and smoothly clipped absolute deviation (SCAD) penalty, with options for additional L2 penalties (the ""elastic net"" idea). Utilities for carrying out cross-validation as well as post-fitting visualization, summarization, inference, and prediction are also provided. For more information, see Breheny and Huang (2011) <doi:10.1214/10-AOAS388> or visit the ncvreg homepage <https://pbreheny.github.io/ncvreg/>.",0.9259266466023373
What are the tuning parameters of CHi-squared Automated Interaction Detection?,"CHi-squared Automated Interaction Detection have the following tuning parameters: alpha2, alpha3, alpha4.",0.7290657707068438
What is the OneR package?,"Implements the One Rule (OneR) Machine Learning classification algorithm (Holte, R.C. (1993) <doi:10.1023/A:1022631118932>) with enhancements for sophisticated handling of numeric data and missing values together with extensive diagnostic functions. It is useful as a baseline for machine learning models and the rules are often helpful heuristics.",0.9052402359291258
How i use Supervised Principal Component Analysis?,Supervised Principal Component Analysis is implemented in Caret under the library superpc. The method in Caret to use this model is superpc.,0.8392921814803667
How i use Elasticnet?,Elasticnet is implemented in Caret under the library elasticnet. The method in Caret to use this model is enet.,0.9336381875849538
What is Regularized Linear Discriminant Analysis?,Regularized Linear Discriminant Analysis is a model of machine learning used for classification.,0.899525777011282
What is Sparse Mixture Discriminant Analysis?,Sparse Mixture Discriminant Analysis is a model of machine learning used for regression.,-0.8970441592350414
How i use Regularized Random Forest?,Regularized Random Forest is implemented in Caret under the library RRF. The method in Caret to use this model is RRFglobal.,0.8943931768238345
What is High Dimensional Discriminant Analysis?,High Dimensional Discriminant Analysis is a model of machine learning used for classification.,1.062069960127863
What is Elasticnet?,Elasticnet is a model of machine learning used for classification.,-0.905935774208205
What is the tensorflow package?,"Interface to 'TensorFlow' <https://www.tensorflow.org/>, an open source software library for numerical computation using data flow graphs. Nodes in the graph represent mathematical operations, while the graph edges represent the multidimensional data arrays (tensors) communicated between them. The flexible architecture allows you to deploy computation to one or more 'CPUs' or 'GPUs' in a desktop, server, or mobile device with a single 'API'. 'TensorFlow' was originally developed by researchers and engineers working on the Google Brain Team within Google's Machine Intelligence research organization for the purposes of conducting machine learning and deep neural networks research, but the system is general enough to be applicable in a wide variety of other domains as well.",0.9010255487279932
What are the tuning parameters of Generalized Additive Model using Splines?,"Generalized Additive Model using Splines have the following tuning parameters: select, method.",1.0359567647903594
What is Robust Linear Discriminant Analysis?,Robust Linear Discriminant Analysis is a model of machine learning used for classification.,1.0325298452491192
What is Optimal Weighted Nearest Neighbor Classifier?,Optimal Weighted Nearest Neighbor Classifier is a model of machine learning used for regression.,-0.8973651433714807
What is Robust Linear Model?,Robust Linear Model is a model of machine learning used for classification.,-0.9334032074453944
What is Cumulative Probability Model for Ordinal Data?,Cumulative Probability Model for Ordinal Data is a model of machine learning used for regression.,-1.0643663283613691
What are the tuning parameters of CART or Ordinal Responses?,"CART or Ordinal Responses have the following tuning parameters: cp, split, prune.",0.8187455008682907
How i use Bagged Logic Regression?,Bagged Logic Regression is implemented in Caret under the library logicFS. The method in Caret to use this model is logicBag.,0.9970182373544894
How i use Localized Linear Discriminant Analysis?,Localized Linear Discriminant Analysis is implemented in Caret under the library klaR. The method in Caret to use this model is loclda.,0.8663112234380339
What is Cumulative Probability Model for Ordinal Data?,Cumulative Probability Model for Ordinal Data is a model of machine learning used for classification.,0.7800014546773673
What are the tuning parameters of Stabilized Linear Discriminant Analysis?,Stabilized Linear Discriminant Analysis have the following tuning parameters: None.,0.8735892045715437
What is the CORElearn package?,"A suite of machine learning algorithms written in C++ with the R interface contains several learning techniques for classification and regression. Predictive models include e.g., classification and regression trees with optional constructive induction and models in the leaves, random forests, kNN, naive Bayes, and locally weighted regression. All predictions obtained with these models can be explained and visualized with the 'ExplainPrediction' package. This package is especially strong in feature evaluation where it contains several variants of Relief algorithm and many impurity based attribute evaluation functions, e.g., Gini, information gain, MDL, and DKM. These methods can be used for feature selection or discretization of numeric attributes. The OrdEval algorithm and its visualization is used for evaluation of data sets with ordinal features and class, enabling analysis according to the Kano model of customer satisfaction. Several algorithms support parallel multithreaded execution via OpenMP. The top-level documentation is reachable through ?CORElearn.",1.0893885128557477
What is the mlr3proba package?,"Provides extensions for probabilistic supervised learning for 'mlr3'. This includes extending the regression task to probabilistic and interval regression, adding a survival task, and other specialized models, predictions, and measures.",0.9635825902704246
What is Least Angle Regression?,Least Angle Regression is a model of machine learning used for regression.,0.724253576082539
What is Relevance Vector Machines with Linear Kernel?,Relevance Vector Machines with Linear Kernel is a model of machine learning used for regression.,0.9821905032992316
How i use Neural Network?,Neural Network is implemented in Caret under the library mxnet. The method in Caret to use this model is mxnet.,0.7114362993167151
How i use Multilayer Perceptron Network with Weight Decay?,Multilayer Perceptron Network with Weight Decay is implemented in Caret under the library keras. The method in Caret to use this model is mlpKerasDecay.,0.8482624067866005
What is Penalized Discriminant Analysis?,Penalized Discriminant Analysis is a model of machine learning used for regression.,-0.996308685960936
How i use Spike and Slab Regression?,"Spike and Slab Regression is implemented in Caret under the library spikeslab, plyr. The method in Caret to use this model is spikeslab.",0.9003102138332783
What is Non-Negative Least Squares?,Non-Negative Least Squares is a model of machine learning used for classification.,-0.9067521898721386
What is Patient Rule Induction Method?,Patient Rule Induction Method is a model of machine learning used for regression.,-0.7941904671416171
What is Least Squares Support Vector Machine?,Least Squares Support Vector Machine is a model of machine learning used for classification.,0.9249955249708548
What are the tuning parameters of Flexible Discriminant Analysis?,"Flexible Discriminant Analysis have the following tuning parameters: degree, nprune.",0.6943709607428133
What is Adaptive-Network-Based Fuzzy Inference System?,Adaptive-Network-Based Fuzzy Inference System is a model of machine learning used for classification.,-0.8219694933395397
What is the rpart package?,"Recursive partitioning for classification, regression and survival trees. An implementation of most of the functionality of the 1984 book by Breiman, Friedman, Olshen and Stone.",0.8165025155978791
What is Diagonal Discriminant Analysis?,Diagonal Discriminant Analysis is a model of machine learning used for regression.,-0.7936734249863587
How i use Model Averaged Neural Network?,Model Averaged Neural Network is implemented in Caret under the library nnet. The method in Caret to use this model is avNNet.,1.0892239954431715
How i use Fuzzy Rules via MOGUL?,Fuzzy Rules via MOGUL is implemented in Caret under the library frbs. The method in Caret to use this model is GFS.FR.MOGUL.,0.7529897713971903
What is Quadratic Discriminant Analysis with Stepwise Feature Selection?,Quadratic Discriminant Analysis with Stepwise Feature Selection is a model of machine learning used for regression.,-1.0425078317735963
What are the tuning parameters of DeepBoost?,"DeepBoost have the following tuning parameters: num_iter, tree_depth, beta, lambda, loss_type.",1.008989135723077
How i use Robust SIMCA?,Robust SIMCA is implemented in Caret under the library rrcovHD. The method in Caret to use this model is RSimca.,0.7719145073772778
What are the tuning parameters of Gaussian Process with Polynomial Kernel?,"Gaussian Process with Polynomial Kernel have the following tuning parameters: degree, scale.",0.7973994400897337
What is Ridge Regression with Variable Selection?,Ridge Regression with Variable Selection is a model of machine learning used for regression.,0.7268306873628108
What is Stabilized Nearest Neighbor Classifier?,Stabilized Nearest Neighbor Classifier is a model of machine learning used for regression.,-0.9523098866748648
What are the tuning parameters of Multilayer Perceptron Network with Weight Decay?,"Multilayer Perceptron Network with Weight Decay have the following tuning parameters: size, lambda, batch_size, lr, rho, decay, activation.",1.0034487998245514
What are the tuning parameters of Random Forest?,"Random Forest have the following tuning parameters: nsets, ntreeperdiv, ntreefinal.",0.8148988068658262
What is the tgp package?,"Bayesian nonstationary, semiparametric nonlinear regression and design by treed Gaussian processes (GPs) with jumps to the limiting linear model (LLM). Special cases also implemented include Bayesian linear models, CART, treed linear models, stationary separable and isotropic GPs, and GP single-index models. Provides 1-d and 2-d plotting functions (with projection and slice capabilities) and tree drawing, designed for visualization of tgp-class output. Sensitivity analysis and multi-resolution models are supported. Sequential experimental design and adaptive sampling functions are also provided, including ALM, ALC, and expected improvement. The latter supports derivative-free optimization of noisy black-box functions.",1.002953950565464
What is L2 Regularized Support Vector Machine (dual) with Linear Kernel?,L2 Regularized Support Vector Machine (dual) with Linear Kernel is a model of machine learning used for classification and regression.,0.9082367839663834
What is Tree Augmented Naive Bayes Classifier Structure Learner Wrapper?,Tree Augmented Naive Bayes Classifier Structure Learner Wrapper is a model of machine learning used for classification.,0.9496505323479072
What are the tuning parameters of Heteroscedastic Discriminant Analysis?,"Heteroscedastic Discriminant Analysis have the following tuning parameters: gamma, lambda, newdim.",0.8941685595890085
