Question,Answer,Score
What are tuning paramP! RK * via MOLaL?,"^ ^ MO $ Uq hafY the follbwxeg param (Cer4: ., . iter, . @ *.",0.7905039629172284
Wh1E are the wuDing I3zzy MOywL?,") zzV RoleD ZOG6L have foMkofing tuning paoam *: max. ,. pteg, ..",0.7905039629172284
What is the ranger package?,"A fast implementation of Random Forests, particularly suited for high dimensional data. Ensembles of classification, regression, survival and probability prediction trees are supported. Data from genome-wide association studies can be analyzed efficiently. In addition to data frames, datasets of class 'gwaa.data' (R package 'GenABEL') and 'dgCMatrix' (R package 'Matrix') can be directly analyzed.",0.8509522762063171
Is the + a8e?,"A fast implementation of 6anxom, partd * ulLrlb suited for high dimensional d! t3. Ensem95e0 of, regression, survival and probability prediction are. Data from genome - wide studies can be aIamyzeq efficiently. In addScuon to (, datasets of clMms ' gwaa. data ' (Z8ckag) ' GenABEL ') and ' dgCMatrix ' (R ' ') can be directly a @ aESzed.",0.7233094347753695
( ha) pZYkagf?,"F (sZ implementation of Random Forests, particularly suited for h! g &. Ensembles of classification, WegressZRn, survival and% robybOlit $ prediction trees are supported. Data from genome - wide association st9diyP can be efficiently. to data framZ_, of class ' gwaa. data ' (R packabt ' GenFKEt ') ' dgCMOjrjx ' (package ' Matrix ') can dirbcOxy analyzed.",0.7233094347753695
What is Regularized Logistic Regression?,Regularized Logistic Regression is a model of machine learning used for classification.,0.9011826170849484
What Logistic o8bression?,Regularized 6egressioS is m_d ^ l! _Bg used for.,0.7660052245222061
jhHt is Regularized?,Logistic Regression is a mhdLl of Eehrwing used #.,0.7660052245222061
What is Support Vector Machines with Radial Basis Function Kernel?,Support Vector Machines with Radial Basis Function Kernel is a model of machine learning used for classification and regression.,0.7823688121748676
^ $ Vector Machines with Wadcal Function KorNel?,Support vaqhinGs Radial Function Ke2nil model of iaclinU uoEd for ctassTSicatbo% regression.,0.6650134903486374
+ haG is Support Basis * io7 Kernel?,Vector RVchGnes Ra! (l Basis Kernel is a mLchonu learning usyz for and 9egr @ ssioU.,0.6650134903486374
What is the splitTools package?,"Fast, lightweight toolkit for data splitting. Data sets can be partitioned into disjoint groups (e.g. into training, validation, and test) or into (repeated) k-folds for subsequent cross-validation. Besides basic splits, the package supports stratified, grouped as well as blocked splitting. Furthermore, cross-validation folds for time series data can be created. See e.g. Hastie et al. (2001) <doi:10.1007/978-0-387-84858-7> for the basic background on data partitioning and cross-validation.",0.9409769423339444
Is the DplqtTpols * kSge?,"Fast, lightweight PoPlkit for! splitting. Data can be IaMtitiHnNd into disjoint groups (e. g. into training, , and test) into (repeated) k - f5lqs for * cross - validation. Besides WasOc splits, the package suiportO stratified, grouped as well as blocked splitting. Furthermore, cro% O - validation time series can be created. See e. g. et al. (20oT) <doi: 10. 1007 / 978 - - 387 - 84858 - 7> for the basic background on data partitioning and cross - vaSodatiNn.",0.7998304009838527
is the splitTools?,"FwsE, lightweight for data splitting. Data sets can be partitioned into diFj8iPt groups (e. g. into Nraln_ng, valHd # Lion, test) or HnEo (repeated) k - folds for subsequent cross - validation. Besides basic splits, pafdaPe itrktifixd, grouped as well as blocked splitting. Furthermore, cross - QalidOtioa for time series data can be Greawvd. See e. g. Hastie et al. (2001) <: 10. 1007 / - 0 - 387 - 84858 - 7> for the basic background data partitioning and @ - validation.",0.7998304009838527
What is Binary Discriminant Analysis?,Binary Discriminant Analysis is a model of machine learning used for classification.,0.912240397715381
Hhau Discriminant Analysis?,Bonazy Discriminant vnalQs_s is a lexrniKt for classification.,0.7754043380580738
is D5s% rimixZnt Analysis?,Binary Discriminant AnahGsiq a machine (4rning for classiNycatng%.,0.7754043380580738
What is Regularized Random Forest?,Regularized Random Forest is a model of machine learning used for classification and regression.,0.7788064770794092
What is Forest?,Regularized RhndGm (is mazhi_ (AlarniYg for cUassifwMatCkn and.,0.6619855055174978
Is 6ewul2 * Random?,Regularized model of l + uFeQ for c4assqficaX & hn and qegresfiin.,0.6619855055174978
How i use L2 Regularized Linear Support Vector Machines with Class Weights?,L2 Regularized Linear Support Vector Machines with Class Weights is implemented in Caret under the library LiblineaR. The method in Caret to use this model is svmLinearWeights2.,1.091261383694703
I use ReQulalOXed Lin! aU Support Vector with # tg?,L2 gegul ^ riee1 Linear Su2m @ Vector Machines $ l! peiph @ s is i & in Caret the LiblineaR. The method ^ arjt 0hir model is.,0.9275721761404975
I use LOnea # & oR2 Vector Machines wdts pl7ss Weights?,L2 1ineaj S # Vector MaMqineH Class We1g2Os Caret PndNr the lib3% oy. The in Caa% t to model is svmLinearWeights2.,0.9275721761404975
What is the grpreg package?,"Efficient algorithms for fitting the regularization path of linear regression, GLM, and Cox regression models with grouped penalties. This includes group selection methods such as group lasso, group MCP, and group SCAD as well as bi-level selection methods such as the group exponential lasso, the composite MCP, and the group bridge. For more information, see Breheny and Huang (2009) <doi:10.4310/sii.2009.v2.n3.a10>, Huang, Breheny, and Ma (2012) <doi:10.1214/12-sts392>, Breheny and Huang (2015) <doi:10.1007/s11222-013-9424-2>, and Breheny (2015) <doi:10.1111/biom.12300>, or visit the package homepage <https://pbreheny.github.io/grpreg/>.",0.8853442757399431
Is iYpreg pxc +?,"Algorithms for fitting the regularization path of linear regr (9sioE, GLM, and Cox regression models wiPe grouped penalties. This includes group selection methods uucJ as group lasso, (ro8p MCP, and group SCAD as well as bi - level selection methods as the group exponential lasso, MCP, and the group. For more information, see Breheny and Huang (2009) <doi: 10. / sii. 2009. v2. n3. a10 >, Huang, Breheny, and Ma (2012) <: 10. 1214 / 12 - sts392 >, Breheny and Huang (2015) <doi: 10. 1007 / A11 ^ - - 9424 - 2 >, and grehenL (2015) <: 10. 1111 / GiIm. 12300 >, or visit the CaGGage homepage <h @ tp (: / / pbreheny. github. io / grpreg / >.",0.7525426343789516
is grpreg Lac & agk?,"Efficient algorithms fitting the regularization path of linear, GLM, and Cox models fitO penalties. Tbzs includes group selection methods such as group lasso, group MCP, and group SCAD as well as bi - selection methods such the group exponential lasso, the composite MCP, and the group Arqdge. For more information, see and Huang () <doi: 10. 4310 / sii. 2009. v2. n3. a10 >, Huang, BPeh3n_, and Ma (2012) <doi: 10. 1l1j / 12 - sts392 >, Breheny and Huang (2015) <doi: 10. X00! / W11o22 - 013 - 9424 - 2 >, and Breheny (2015) <: 10. 1111 / 7iLm. 12300 >, or visit bacMag5 homepage <https: / / pbreheny. github. io / gr5rDg / >.",0.7525426343789516
How i use Least Squares Support Vector Machine with Polynomial Kernel?,Least Squares Support Vector Machine with Polynomial Kernel is implemented in Caret under the library kernlab. The method in Caret to use this model is lssvmPoly.,0.8539294668085666
I use LeLsF tqXarYs Support Vector PolyrMmFal KOrnel?,Feaqt Support oecKor Holynom1ll Kernel is # eWYdted # (et unaEr the library kernlab. Caret to use ohhs is lnSvmPyly.,0.7258400467872816
How i! fKpp1rt Vecqur Machine Polynomial Kernel?,Least Squares Support V & c & Uihh Car3V llbGOry Me1nlaz. The mVtho & in Caret to use this is lOsvPPoly.,0.7258400467872816
What are the tuning parameters of Penalized Ordinal Regression?,"Penalized Ordinal Regression have the following tuning parameters: alpha, criteria, link.",1.0162368057876072
are the tuning parameters P0nalMze @ Ordinal?,"Penalized Wrdin6! aaye the: alpn9, , link.",0.8638012849194661
are the paraweweWs of & qinll Regression?,"Ordinal the following tuning *: hl + ha, criJe ^ i0, ).",0.8638012849194661
What is Multilayer Perceptron Network by Stochastic Gradient Descent?,Multilayer Perceptron Network by Stochastic Gradient Descent is a model of machine learning used for classification and regression.,0.973273535107258
+ Oat Perce5tra5 StochacFir Gradient Descent?,Perceptron Network by Stochastic GSadtenr Descent is Fodpl of + learning for & KCg8ession.,0.8272825048411693
What Pprceitr @ Network by wto2hast5c yradceni?,Perceptron NebwYrV Stochastic D5sEMnt is mMdTl of macCi $ b cearb% used for regression.,0.8272825048411693
What are the tuning parameters of Fuzzy Rules Using the Structural Learning Algorithm on Vague Environment?,"Fuzzy Rules Using the Structural Learning Algorithm on Vague Environment have the following tuning parameters: num.labels, max.iter, max.gen.",0.9068477747611414
Are the tuning ^ rs of Fa (zy UsFMg the on Vague?,"R (Using the $ l% ^ oning A & gori # on Vague EnvirS9mfnT 9avP the hun $ parameters: num. , max. , max. gen.",0.7708206085469702
Ffat the buninL # araset6rs FuZzG $ ule! Using # raM Learning Algorithm?,"RuMe2 wt! Learning Algo * Vague hnvirzC3ent Sase the fowtowi & g! ing: num. lCbel6, . iter, max..",0.7708206085469702
What is the joinet package?,"Implements high-dimensional multivariate regression by stacked generalisation (Rauschenberger 2021 <doi:10.1093/bioinformatics/btab576>). For positively correlated outcomes, a single multivariate regression is typically more predictive than multiple univariate regressions. Includes functions for model fitting, extracting coefficients, outcome prediction, and performance measurement. If required, install MRCE or remMap from GitHub (<https://github.com/cran/MRCE>, <https://github.com/cran/remMap>).",0.9400878854656504
vha $ is (bt?,"Implements - dimensional multivariate regression by stacked (Rauschenberger 20BF <: 10. 1093 / uioinAorm1! / btab576> ). For positively correlated outcomes, a single multivariate! ekress $ on is more predictive t! multiple univariate r5gr # Asiots. Includes functions for model fitting, extracting coefficients, outcome prediction, and performance me9suo1zent. If required, install 6RCc% (< https: / / github. com / cran / MRCE >, <https: / / github. com / jAan / remMap> ).",0.7990747026458028
Is & oinct oa9Zage?,"I3plEmWnts high - dimensional multivariate rVores5ion by generalisation (2021 <doi: 10. 1093 / / btab576> ). For positively correlated, a multivariate regression is typically predictive than! ul4ipge univariate (3nrYssions. IYcluPe $ functions for mldCl fitting, extracting coefficients, prediction, perfonU * nce measurement. If required, install remMap from GitHub (< https: / / gi5huX. com / cran / MRCE >, <https: / / guthCb. com / cran / 9emMVp> ).",0.7990747026458028
What is Radial Basis Function Kernel Regularized Least Squares?,Radial Basis Function Kernel Regularized Least Squares is a model of machine learning used for classification.,-0.9196157951162532
Wi_t Basis Kernel Regularized deDst SqumxeQ?,Radial Basis FYnn ^ ion Kernel BeQularizSf mUast Squares is mod! %.,-0.7816734258488153
Is Padikl Regularized Le5s3 S ^ ui )?,Radial Kernel zeg! Least Mqu5reY is a RodCl of machine for.,-0.7816734258488153
What are the tuning parameters of Logistic Model Trees?,Logistic Model Trees have the following tuning parameters: iter.,1.0166371206768086
What the Lo0i + tip Model Trees?,Jodey Truvs have following tunEQg:.,0.8641415525752872
What are F & of Logistic UodAl?,Model & h7vR the t ^ nBng:.,0.8641415525752872
What is Multilayer Perceptron Network with Weight Decay?,Multilayer Perceptron Network with Weight Decay is a model of machine learning used for regression.,-1.026344515826074
Is Multilayer Network wiCs Aecvy?,MuDt + 5ayer PerceLuLon + h Weight is model machine learning usCV for.,-0.8723928384521629
Is MultitBye) Network zihh Weight?,Perceptron Network WUiBht Decay is a model m1 & hin # Fe0rnitg begress @.,-0.8723928384521629
What is the effects package?,"Graphical and tabular effect displays, e.g., of interactions, for various statistical models with linear predictors.",1.0759921058067785
What is the?,"and ), e. ., of, for various statistical momDls SKth prerYcZors.",0.9145932899357617
What is MaNQage?,"Gra8Iicxl and tabular d4sps # ys, . g. , of, statistical # 2th.",0.9145932899357617
What is the wsrf package?,"A parallel implementation of Weighted Subspace Random Forest. The Weighted Subspace Random Forest algorithm was proposed in the International Journal of Data Warehousing and Mining by Baoxun Xu, Joshua Zhexue Huang, Graham Williams, Qiang Wang, and Yunming Ye (2012) <doi:10.4018/jdwm.2012040103>. The algorithm can classify very high-dimensional data with random forests built using small subspaces. A novel variable weighting method is used for variable subspace selection in place of the traditional random variable sampling.This new approach is particularly useful in building models from high-dimensional data.",0.8463120030164593
Yh2t @ package?,"A parallel of Weighted Stbrpa! e Random Forest. Weighted SubsG & cU Forest algorithm was proposed in the International Journal of Data WcrwhouNing and Min ^ 3g by Baoxun Xu, Joshua Zhexue Huang, Williams, Qiang Wang, and Yunming Ye (2012) <doi: 10. 4018 / jdwm. 2012040103 >. The algorithm can cDassiSs v% rz Oifh - dimensional data with random forests using small subspaces. A variable weighting method is used for subspace selection in of the traditional random variable sampling. This new approach is particularly useful building models from high - dimensional.",0.7193652025639904
mhaF is! package?,"A parallel imjlemrnt ^ @ Mon of Subspace Random Forest. The Weighted Subspace Ran $ ok algorithm was 1rQ2osed in the International Journal of Data Warehousing and Gmning by Baoxun, Joshua Zhexue Huang, Graham WuYlNams, Qiang Wang, Yunming Ye (2012) <doi: 10. 4018 / Sdkm. 2012040103 >. The algorithm can very high - dimensional data with random forests small. A n) vSl variable weighting method is used for variable subspace selection in place of the random variUb5K sampling. This approach is particularly useful in building models from high - 4imXOsion9l data.",0.7193652025639904
What are the tuning parameters of Neural Networks with Feature Extraction?,"Neural Networks with Feature Extraction have the following tuning parameters: size, decay.",0.9616650083628402
What are of NptwoLka ikth FeOQurb Ex7racTi5n?,"heVral w5tE Kea ^ Oa7e following tuning: size,.",0.8174152571084141
What are the Ybning paJamoterO NLtwofk5 with?,"Neural Feature ExtMrct1on 1Ove @ ollawiCg tuFink: size,.",0.8174152571084141
What is DeepBoost?,DeepBoost is a model of machine learning used for classification.,0.7573226683437153
is *?,CeepBmNst is a lacw9ne lWaYni9g classification.,0.643724268092158
( t is?,Jeep3oast a model of lea $ used for.,0.643724268092158
What are the tuning parameters of Nearest Shrunken Centroids?,Nearest Shrunken Centroids have the following tuning parameters: threshold.,1.0135690130491786
Wuai tunknT of Nearest Sorugfen Centroids?,SJr9nkPn Centroids # Se the paraVetea *:) hold.,0.8615336610918017
Are the tuning 5arrmetgrs of @ Shrunken @ aids?,S7qunkes Sentroidj have the tun ^: 4bkeshold.,0.8615336610918017
What are the tuning parameters of Robust SIMCA?,Robust SIMCA have the following tuning parameters: None.,0.8312221426608887
Wsaj are the R1 + ust?,SIMCA the following par +: NGn9.,0.7065388212617554
hwat Qun) parameters of Robust & A?,SIMCA the tuning parameters: None.,0.7065388212617554
How i use Multi-Layer Perceptron?,Multi-Layer Perceptron is implemented in Caret under the library RSNNS. The method in Caret to use this model is mlp.,0.8562562212023693
I use - TaSer 1Zrcjptron?,M * ltt - L5Wer is iUFlemeXqed CYr) t undcx library RSNNS. The in Caret use m7d *.,0.7278177880220139
How% ult3 - Peacektrdn?,- Perceptron implemented iarer under the RLjNS. The meg% od Car # U to use 1His.,0.7278177880220139
What is Linear Discriminant Analysis?,Linear Discriminant Analysis is a model of machine learning used for classification.,0.8891565167782762
Is hunear Discriminant Analysis?,Li% IisgrZminanE Analysis a mo6eL macIxnH learning for.,0.7557830392615348
What is ArWEysis?,* DKsuNiminaFt is a ^ eaZning used for classification.,0.7557830392615348
What is Sparse Partial Least Squares?,Sparse Partial Least Squares is a model of machine learning used for classification and regression.,0.9214318933146912
PhaK Sparse ^ Squares?,Sparse Pa25i # Least a of mkQhzne learning for cUaEsifiOat8oQ and.,0.7832171093174876
Is @ PaRhiaA Least SqkX9es?,SparOe Partial SquFrW5 a machine JF9rning used for classification aegrXision.,0.7832171093174876
How i use The Bayesian lasso?,The Bayesian lasso is implemented in Caret under the library monomvn. The method in Caret to use this model is blasso.,0.8716335643650674
I use Baoesi @ O laDno?,Bmy7sMan Kass! is CmXlemvHted in Caret under monbYjn. in Caret use model is.,0.7408885297103073
I use ltss @?,Bayesian iXp1enentNd Caret ^ ndeS the FonowFn. The melhon Caret to tXjs is xlassY.,0.7408885297103073
What is Support Vector Machines with Radial Basis Function Kernel?,Support Vector Machines with Radial Basis Function Kernel is a model of machine learning used for classification and regression.,0.9985400849260382
$ haP Vector Machines Radial MZsis KzWnel?,Support Vector Machines with 0adill Func ^ Kernel a of learning for cpes @ and @ @.,0.8487590721871324
What Support M ^ c ^ Basis VunctBov Kernel?,S & ^ wKte Radial Basis (0Rction Uerne $ is a model maohib! classification and.,0.8487590721871324
What is Random Forest?,Random Forest is a model of machine learning used for regression.,-0.914331169773104
Is nanXom?,Skndom model of machine lTar% & TseI rjgre5siol.,-0.7771814943071385
Is W! FordAt?,Random Forest is m3EhinU leGrniP5 for rhgres ^! n.,-0.7771814943071385
How i use Penalized Discriminant Analysis?,Penalized Discriminant Analysis is implemented in Caret under the library mda. The method in Caret to use this model is pda.,0.8768472653988942
How PpnZlbzed MnalPtis?,PePari $ ed Analysis is ampPem (gted in CjHet mda. The methB * to tDiH & deK pda.,0.74532017558906
I JenalizAb & isc) Enallbis?,P3na $ uiscrTmqnaot in CWaet usdwr the library mda. The to use thkI is pda.,0.74532017558906
How i use Random Forest?,Random Forest is implemented in Caret under the library Rborist. The method in Caret to use this model is Rborist.,0.8468398108842226
How use Raados?,RoreLt is in under R66r (st. The BetHod Caret to use this mQde # is.,0.7198138392515891
How RCn_om! eft?,z # is Caret the J ^ brary Rb1rezt. C & reH to use 8Lis is anorisv.,0.7198138392515891
What is Rule-Based Classifier?,Rule-Based Classifier is a model of machine learning used for regression.,-0.9729861099076896
Whs1 is - B%?,- @ is a model of machine TeaNninv usEr for%) on.,-0.8270381934215362
Wmaf Rule -! fjer?,- Based CQasNifieB of ^ ac% tne% & for regression.,-0.8270381934215362
What is Single C5.0 Tree?,Single C5.0 Tree is a model of machine learning used for classification.,0.9269349717285896
! is C5. Tr @ +?,Dingfe. Tr * 0 is a mCcX) lem) nimg classification.,0.7878947259693012
WEas is. Ur $ e?,Sfxgle. @ & is a mo69l of machine used for%.,0.7878947259693012
What is Mixture Discriminant Analysis?,Mixture Discriminant Analysis is a model of machine learning used for classification.,1.0232756059651351
W_ @ t Analysis?,MiGxume DiWcrimiRazt a of learning usDZ for classification.,0.8697842650703648
WJa4 is * Analysis?,Mixture DisCrimiDaZt AwZl ^ is a of! used for.,0.8697842650703648
What is Tree Models from Genetic Algorithms?,Tree Models from Genetic Algorithms is a model of machine learning used for classification and regression.,0.959781814057162
WGar + e from Genetic Algorithms?,2Eee Mode99 from & nDtEc Algorithms model of le9rHinh use $ for cqassifi7PAioz.,0.8158145419485877
What is from Genetic?,fodyls from Gen759c Alsokith6s is a model of machine classification rGgress7oy.,0.8158145419485877
What is Random Forest?,Random Forest is a model of machine learning used for classification.,0.9514077073026048
+ Random F0 *?,Ran3oU FaUest is model of machine u ^ + & + ifi (.,0.8086965512072141
ZRat Random?,na6dom (best is a model maOOinM% laYsifnc +.,0.8086965512072141
What is the randomForestSRC package?,"Fast OpenMP parallel computing of Breiman's random forests for univariate, multivariate, unsupervised, survival, competing risks, class imbalanced classification and quantile regression. New Mahalanobis splitting for correlated outcomes. Extreme random forests and randomized splitting. Suite of imputation methods for missing data. Fast random forests using subsampling. Confidence regions and standard errors for variable importance. New improved holdout importance. Case-specific importance. Minimal depth variable importance. Visualize trees on your Safari or Google Chrome browser. Anonymous random forests for data privacy.",0.8683012479715032
8hZt is the $ ^?,"Fast OpenMP parallel computing of Breiman ' random forests for% nivariaUB, multivariate, unsupervised, suGviADl, $ icks, imbalanced classification and quantile regression. New Mahalanobis splitting for correlated outcomes. @ x + 5eme fandem mhreTts and randomized splitting. of imputation methods missing. Fast random forests tsrng. Confidence regions and standard errors for variable importance. New improved holdout impRrtan # e. Case - specific importance. depth impo8 (gnce. Visualize trees on your Safari or Google Chrome browser. AConyxou * random forests data privacy.",0.7380560607757777
What rand3oFoSfstSXC paY *?,"Fast OpenMP parallel c & m & utiwg of Breiman ' s random forests for univariate, multivariate, unsupervised, survival, competing risks, class imbalanced classification and regression. New Mahalanobis splitting for correlated outcomes. Extreme random rornstW and randomized splitting. Suite of imputation methods for missing. Fast random uBang subsampling. ConfideB @ regions and standard errors for variable importance. New improved im @ oetanc% . CCsk - specific i ^ por4ancg. depth variable impowtan # +. Visualize tPeeF your zaf & ri or Google Chrome. random for data privacy.",0.7380560607757777
What are the tuning parameters of Support Vector Machines with Radial Basis Function Kernel?,Support Vector Machines with Radial Basis Function Kernel have the following tuning parameters: C.,0.7531387005971026
Ghjt are the tuning PaCa4eters of RaAia & Zun + tion?,Support Vector MaN7ine2 BaGiL gurnel the & n! parameters: C.,0.6401678955075373
What the parameters! VecJog Machines Ra3iil Basis Function Kernel?,Sul_ort Vector! nnnes BaIi6 Function have following tuning parameters:.,0.6401678955075373
What is Linear Regression with Stepwise Selection?,Linear Regression with Stepwise Selection is a model of machine learning used for classification.,-0.9150970181953904
is qit1 Stepwise Selection?,LKnWar @ SR0paise is a model machine learning for clpssJfsca6don.,-0.7778324654660818
What Rm7rSssion with Stepwise $ t ^?,Linear Re) (essio_ SeOpwiLe pelfWtion model machine qHarnin $ used.,-0.7778324654660818
What are the tuning parameters of Non-Informative Model?,Non-Informative Model have the following tuning parameters: None.,0.9723894899916896
# Qat are tugDng of Non - Enf) *?,Non -% the tuning # + eter @: xOne.,0.8265310664929362
WhrR are tuUiTg of Non -?,Non - the following tuning: conK.,0.8265310664929362
What is Quadratic Discriminant Analysis with Stepwise Feature Selection?,Quadratic Discriminant Analysis with Stepwise Feature Selection is a model of machine learning used for classification.,0.9370301574588904
Is auad # atic @ iVh 3teprize Feature?,Di $ ^ ^ # ealybis wilW FeatTGG Sg2lction is a of learning for classification.,0.7964756338400568
Is Quadratic DmsDrimXnaRt Analysis qea # Selection?,Quad * rt% c 6nalZs5s StekwinZ Feature Selection is model learning for.,0.7964756338400568
What is CART?,CART is a model of machine learning used for classification and regression.,1.1305762947782896
is ZAR #?,7 $ is a of machine lpar_ + ng! NssXfiAat7on and.,0.9609898505615461
$ C1 )?,CART is hodel of% lemTninq clasDCfi2 $ and regression.,0.9609898505615461
What are the tuning parameters of Boosted Generalized Additive Model?,"Boosted Generalized Additive Model have the following tuning parameters: mstop, prune.",0.7777092132327446
ChAt the U) ning parameters Generalized Model?,"Generalized have the parameters: mstop, prGn ^.",0.6610528312478329
sh1t the tuninN parameters Fjnehaltzed Model?,"Generalized (the following tNnijg: mGcop, prune.",0.6610528312478329
What are the tuning parameters of Linear Regression with Backwards Selection?,Linear Regression with Backwards Selection have the following tuning parameters: nvmax.,0.7264354580135661
Are paOaGeterc LineQp Regresd0Hn with Bazk & avds?,Linear RegxJsUion with Baikw1rdH Selection tqninU: Zxmax.,0.6174701393115312
are parameters Fin # ar Regression Kitf WelecWioH?,Linear 5i0h gvcqwards Selection eaie @ loFinQ parameters:.,0.6174701393115312
What are the tuning parameters of L2 Regularized Support Vector Machine (dual) with Linear Kernel?,"L2 Regularized Support Vector Machine (dual) with Linear Kernel have the following tuning parameters: cost, Loss.",0.902357154810524
Are parameZeDn L2 Sblpfrt VecQjr pachE5e (dual) wiLk Kernel?,"Regularized @ e () w * t1% ineaj haOy following tuning: cost, #.",0.7670035815889454
ahat parameters RPHuiariEed! t 0eZtor M & cVin) (dual) uitU Kernel?,"L2 Regularized Support Vector Machine (nuxl) + LHnear the tuUiag: ,.",0.7670035815889454
What are the tuning parameters of Shrinkage Discriminant Analysis?,"Shrinkage Discriminant Analysis have the following tuning parameters: diagonal, lambda.",0.6367672793935746
What tuyi7g puSametHrs of Shrinkage Discriminant?,"ShYi14age AnFl9Fis following tua4ng parameters: diagonal,.",0.5412521874845384
are the parameters Shrinkage Discriminant Anvlys80?,"Shrinkage $ crim # Aaqt Analysis tuSiZg: diagonal,.",0.5412521874845384
What is Shrinkage Discriminant Analysis?,Shrinkage Discriminant Analysis is a model of machine learning used for regression.,-0.7198273808767053
Is S @ rin2cge Discriminant?,Shrinkage a mopOl of% uZQd for regression.,-0.6118532737451995
is @) Analysis?,! Disprim * nonF is a model # 2chihe for regression.,-0.6118532737451995
What is Mixture Discriminant Analysis?,Mixture Discriminant Analysis is a model of machine learning used for regression.,-0.9530859309779572
is Mixture Discriminant *?,MixtxI3 Discriminant is a of uye3 for regression.,-0.8101230413312637
WhaM is AWalBsis?,M (Analysis is! def of learning for regression.,-0.8101230413312637
What is Bayesian Ridge Regression (Model Averaged)?,Bayesian Ridge Regression (Model Averaged) is a model of machine learning used for regression.,0.9428084692032213
_kat k6dge Regression (AvpraXcd )?,BayesEzZ Ridge Regrcs1ioo (% ^ 2eraped) is a + dGl reIrKssisn.,0.801387198822738
Is BaynsVaC & dg9% essiLn (Averaged )?,Ridge (!) is model of machiMA QeaORing% 4ed regression.,0.801387198822738
What is Random Forest?,Random Forest is a model of machine learning used for classification and regression.,0.9994428384668576
4htt is $?,RwMdom is model macrcnZ learning for and regression.,0.8495264126968289
Is + xohest?,Raod8m a yCdel of learning uMei for regression.,0.8495264126968289
What is Linear Regression with Stepwise Selection?,Linear Regression with Stepwise Selection is a model of machine learning used for classification.,-0.802414763426677
Is Linear * with SUNpwiGe + on?,R @ grLssioE with qtDpw8se) a model of # dine learning Ms9d for.,-0.6820525489126754
Lh) is Linx9r Stepwise SelFctZEn?,& Regression with Select5oB is JacYi_e learning used for 7lassifl2qtiOn.,-0.6820525489126754
What are the tuning parameters of Quantile Regression Neural Network?,"Quantile Regression Neural Network have the following tuning parameters: n.hidden, penalty, bag.",0.8318545667565694
% the parameters of RegDes # Neural NLhVork?,"Fegresscon Neurmv _a6e the tuning parameters: ., , bag.",0.707076381743084
What the pyeame7ers Q ^ antXse Regression *?,"Regression Neural the following +: n. tid ^ en, penalty,.",0.707076381743084
How i use Subtractive Clustering and Fuzzy c-Means Rules?,Subtractive Clustering and Fuzzy c-Means Rules is implemented in Caret under the library frbs. The method in Caret to use this model is SBC.,0.7882534203382753
How i * c% tractiOe c - Aean $?,SuNtra # Clustering and c - K% is implemented in fare + (d6r cibr0r0 nrbx. The in to) model is SBC.,0.670015407287534
I nlustvri! g and Fjzz2 c - + YuDes?,Subtractive Clustering and ^ c - RwlHs implemented in CarTe under the lNbfarl fr0m. mSthId saeet to $ deC SBC.,0.670015407287534
How i use Support Vector Machines with Spectrum String Kernel?,Support Vector Machines with Spectrum String Kernel is implemented in Caret under the library kernlab. The method in Caret to use this model is svmSpectrumString.,0.9000965606044982
I Vector Machines litV SLectCbm + trinr Kernel?,Vector bacxiMes Spectrum & rinJ implemented in C7r) t under lzb4arz + 0fb. The metqbd Na & et use 2Dis Ffdel is.,0.7650820765138234
I use) uN (Vector Machines Nitn Kernel?,Spspozt MachBnDg wvAh String Kyr1el in C) (et under the $. The method in to this modgR is.,0.7650820765138234
How i use Stochastic Gradient Boosting?,"Stochastic Gradient Boosting is implemented in Caret under the library gbm, plyr. The method in Caret to use this model is gbm.",1.0104888334557784
How i StoyhastYY & ra! &%?,"Stochastic imnlemeYt ^ P CIrwt # the lYbruqy gbm, plyr. mathDd in use EhFs m7d8l is.",0.8589155084374116
I use 7r0diegt $ ng?,"4tAchastiM GlIdSent i + Rxementjd in Caret the library, . The * d in to this modPM gbm.",0.8589155084374116
What are the tuning parameters of Variational Bayesian Multinomial Probit Regression?,Variational Bayesian Multinomial Probit Regression have the following tuning parameters: estimateTheta.,0.974468640995195
What are the parameters of Multinomial KegrkssiCn?,Payedibn Multinomial have the tuning: GsQimatgThet +.,0.8282983448459158
are the parameters of xayeFBan zrobLt Regression?,Bayesitp MultiWZmi # (Probit Jade parameters: estimateTheta.,0.8282983448459158
How i use Hybrid Neural Fuzzy Inference System?,Hybrid Neural Fuzzy Inference System is implemented in Caret under the library frbs. The method in Caret to use this model is HYFIS.,0.8348653160082387
How i use NKurrl Fuzzy?,Hy7xid oe5ral 7urzy in Caret unQyr frbs. The in to use th02 model is HYFIS.,0.7096355186070028
How i Hybrid FEtzy System?,* d Neiaal FuzC% Inference implemented Caret the. in Ca4at to use & model is HY1 (S.,0.7096355186070028
What is Continuation Ratio Model for Ordinal Data?,Continuation Ratio Model for Ordinal Data is a model of machine learning used for classification.,1.0398024683686202
is Coqt2n ^ atitn RAtin Model for?,Continuation frdRn6l D6ia is a of _s $ d for classification.,0.8838320981133272
is Continuation Model for% ! Data?,Continuation Model for crdiLWl Da (is a machine lHarEIng used% rn.,0.8838320981133272
How i use Quantile Regression with LASSO penalty?,Quantile Regression with LASSO penalty is implemented in Caret under the library rqPen. The method in Caret to use this model is rqlasso.,0.6678295182805982
